page,place_overall,place_gender,nombre,tiempo_neto,division,gender
7,,6465,"Becker, Andrew","Finish Gun
03:30:44",50-54,M
7,,6466,"Nygård, Erlend","Finish Gun
03:28:52",45-49,M
7,,6467,"Pouliot, Andre","Finish Gun
03:28:46",40-44,M
7,,6468,"Papanotas, Nikolaos","Finish Gun
03:29:22",55-59,M
7,,6469,"Xu, Jianjiang","Finish Gun
03:31:03",60-64,M
7,,6470,"Hall, Alex","Finish Gun
03:26:23",18-39,M
7,,6471,"Wang, Kai","Finish Gun
03:26:01",55-59,M
7,,6472,"Karlsson, Oskar","Finish Gun
03:27:24",50-54,M
7,,6473,"Peters, Ian","Finish Gun
03:27:12",40-44,M
7,,6474,"Bee, Hai Chun","Finish Gun
03:27:25",50-54,M
7,,6475,"Deputy, Malcolm","Finish Gun
03:28:24",50-54,M
7,,6476,"Ortega, Diego","Finish Gun
03:30:58",40-44,M
7,,6477,"Gilarski, Rafal","Finish Gun
03:27:54",45-49,M
7,,6478,"Wallis, Tom","Finish Gun
03:26:51",50-54,M
7,,6479,"O'Connor, Michael","Finish Gun
03:26:50",40-44,M
7,,6480,"Ducharme, Jean-Marc","Finish Gun
03:27:31",45-49,M
7,,6481,"Oliveira, Thiago","Finish Gun
03:29:44",40-44,M
7,,6482,"Churney, Chris","Finish Gun
03:33:17",50-54,M
7,,6483,"Jiang, Wei","Finish Gun
03:27:02",50-54,M
7,,6484,"Stonehouse, Anthony","Finish Gun
03:27:45",55-59,M
7,,6485,"Fenner, Bradley","Finish Gun
03:33:26",55-59,M
7,,6486,"Wang, Chih-Hsien","Finish Gun
03:30:15",50-54,M
7,,6487,"Chiawen, Wu","Finish Gun
03:28:36",18-39,M
7,,6488,"Bown, Tamas","Finish Gun
03:29:17",45-49,M
7,,6489,"Moreira, Ciro","Finish Gun
03:33:04",40-44,M
7,,6490,"Sneller, Nathan","Finish Gun
03:31:16",40-44,M
7,,6491,"Martin, Daniel","Finish Gun
03:30:07",18-39,M
7,,6492,"Pollock, Sean","Finish Gun
03:32:53",18-39,M
7,,6493,"Murray, Alastair","Finish Gun
03:27:32",18-39,M
7,,6494,"Anderson, Brian","Finish Gun
03:32:12",45-49,M
7,,6495,"Lucki, Jordan","Finish Gun
03:29:20",18-39,M
7,,6496,"Gutu, Ion","Finish Gun
03:28:56",55-59,M
7,,6497,"Bizzell, Rodney","Finish Gun
03:26:59",55-59,M
7,,6498,"Saunders, Todd","Finish Gun
03:30:45",18-39,M
7,,6499,"Bayly, Arturo","Finish Gun
03:30:00",55-59,M
7,,6500,"Young, Archie","Finish Gun
03:31:43",40-44,M
7,,6501,"Hanson, Matthew","Finish Gun
03:28:54",50-54,M
7,,6502,"Alfaro, Ricardo","Finish Gun
03:32:47",55-59,M
7,,6503,"Chiang, Chung-Man","Finish Gun
03:26:30",45-49,M
7,,6504,"Pedlar, Charles","Finish Gun
03:26:56",45-49,M
7,,6505,"Mcgrath, Ian","Finish Gun
03:26:43",18-39,M
7,,6506,"Macareno Romero, Andrés","Finish Gun
03:31:19",55-59,M
7,,6507,"Johnston, Grant","Finish Gun
03:26:18",55-59,M
7,,6508,"Cannistraro, Joseph","Finish Gun
03:32:24",55-59,M
7,,6509,"Hrynowski, E J","Finish Gun
03:33:17",60-64,M
7,,6510,"Chen, Biao","Finish Gun
03:32:42",55-59,M
7,,6511,"Curry, Jeremy","Finish Gun
03:33:54",18-39,M
7,,6512,"Jameson, Kevin","Finish Gun
03:33:54",18-39,M
7,,6513,"Funston, Nathan","Finish Gun
03:28:01",50-54,M
7,,6514,"Davidson, Anthony","Finish Gun
03:28:09",18-39,M
7,,6515,"Concha, Ricardo","Finish Gun
03:27:49",50-54,M
7,,6516,"Creger, Mark","Finish Gun
03:32:22",40-44,M
7,,6517,"Pifer, Daniel","Finish Gun
03:33:59",55-59,M
7,,6518,"Ye, Wei","Finish Gun
03:31:03",50-54,M
7,,6519,"Strole, Randal","Finish Gun
03:31:48",40-44,M
7,,6520,"Conner, Bryan","Finish Gun
03:26:48",45-49,M
7,,6521,"Kiryak, Vitaliy","Finish Gun
03:30:21",55-59,M
7,,6522,"Stumpf, Bernard","Finish Gun
03:29:40",18-39,M
7,,6523,"Faucher, Pierre","Finish Gun
03:31:30",60-64,M
7,,6524,"Zimmerman, Geoff","Finish Gun
03:28:12",45-49,M
7,,6525,"Ng, Gordon","Finish Gun
03:28:29",45-49,M
7,,6526,"Honda, Naohiro","Finish Gun
03:28:24",45-49,M
7,,6527,"Ashton, Michael","Finish Gun
03:27:05",18-39,M
7,,6528,"Fitch, David","Finish Gun
03:30:55",55-59,M
7,,6529,"Li, Duozhe","Finish Gun
03:28:32",50-54,M
7,,6530,"Alexander, Daryl","Finish Gun
03:29:16",45-49,M
7,,6531,"Du Plessis, Christo","Finish Gun
03:27:03",50-54,M
7,,6532,"Soberg, Travis","Finish Gun
03:29:47",50-54,M
7,,6533,"Tobin, Peter","Finish Gun
03:31:37",50-54,M
7,,6534,"Noboa, Lucas","Finish Gun
03:30:11",18-39,M
7,,6535,"Fender, Frederic","Finish Gun
03:28:53",18-39,M
7,,6536,"Archer, Matt","Finish Gun
03:26:28",50-54,M
7,,6537,"Mocquard, Victor","Finish Gun
03:29:02",18-39,M
7,,6538,"Johnson, Douglas","Finish Gun
03:34:26",18-39,M
7,,6539,"Woods, Scott","Finish Gun
03:27:21",18-39,M
7,,6540,"Gonzalez Molina, Antonio","Finish Gun
03:26:29",55-59,M
7,,6541,"Mcginley, Patrick","Finish Gun
03:30:16",50-54,M
7,,6542,"Tabata, Yasuhiro","Finish Gun
03:27:23",55-59,M
7,,6543,"Warchol, Marcin","Finish Gun
03:29:37",45-49,M
7,,6544,"Corso, Jonathan","Finish Gun
03:27:16",55-59,M
7,,6545,"Pearson, Neil","Finish Gun
03:31:11",50-54,M
7,,6546,"Marshino, Michael","Finish Gun
03:33:17",45-49,M
7,,6547,"Guthrie, Forbes","Finish Gun
03:29:02",50-54,M
7,,6548,"Mahalak, Timothy","Finish Gun
03:33:44",50-54,M
7,,6549,"Kennedy, Richard","Finish Gun
03:27:42",45-49,M
7,,6550,"Roby, Jean-Sébastien","Finish Gun
03:27:12",45-49,M
7,,6551,"Brett, Thomas","Finish Gun
03:32:24",50-54,M
7,,6552,"Borkert, Daniel","Finish Gun
03:28:28",50-54,M
7,,6553,"Bush, Zach","Finish Gun
03:27:18",40-44,M
7,,6554,"Cho, Kevin","Finish Gun
03:26:47",55-59,M
7,,6555,"Pongdacha, Sumpun","Finish Gun
03:27:35",55-59,M
7,,6556,"Grueter, Daniel","Finish Gun
03:31:59",40-44,M
7,,6557,"Li, Yong","Finish Gun
03:28:03",50-54,M
7,,6558,"Casas Cuadrado, Amadeo","Finish Gun
03:28:03",40-44,M
7,,6559,"Romero Diez Canseco, Jose","Finish Gun
03:29:26",45-49,M
7,,6560,"Bourdi, Tom","Finish Gun
03:28:07",55-59,M
7,,6561,"Vignal, Julien","Finish Gun
03:32:30",40-44,M
7,,6562,"Delzer, Ronnie","Finish Gun
03:30:03",40-44,M
7,,6563,"Bolio, Josemaria","Finish Gun
03:28:24",45-49,M
7,,6564,"Van Iersel, Freek","Finish Gun
03:32:46",40-44,M
7,,6565,"Theisen, Samuel","Finish Gun
03:30:10",18-39,M
7,,6566,"Manickam, Kannan","Finish Gun
03:30:05",50-54,M
7,,6567,"Chang, Hongsun","Finish Gun
03:30:37",40-44,M
7,,6568,"Donadio, Patrick","Finish Gun
03:31:04",50-54,M
7,,6569,"Ethier, Kevin","Finish Gun
03:31:29",18-39,M
7,,6570,"Fingleton, Daniel","Finish Gun
03:28:45",50-54,M
7,,6571,"Stonehouse, Simon","Finish Gun
03:27:25",55-59,M
7,,6572,"Hatch, Jeffrey","Finish Gun
03:28:34",55-59,M
7,,6573,"Madden, Peter","Finish Gun
03:28:53",60-64,M
7,,6574,"Butts, Adam","Finish Gun
03:35:08",18-39,M
7,,6575,"Gabutti, Luca","Finish Gun
03:28:56",50-54,M
7,,6576,"Surrette, Tom","Finish Gun
03:27:14",60-64,M
7,,6577,"Yiting, Zhang","Finish Gun
03:31:58",40-44,M
7,,6578,"Santiago, Michael","Finish Gun
03:28:39",18-39,M
7,,6579,"Fleming, Tyler","Finish Gun
03:26:44",45-49,M
7,,6580,"Githaiga, Andrew","Finish Gun
03:31:37",50-54,M
7,,6581,"Iannetta, Paolo","Finish Gun
03:34:12",60-64,M
7,,6582,"Morgan, John","Finish Gun
03:27:02",50-54,M
7,,6583,"Gradzielski, Florian","Finish Gun
03:29:19",18-39,M
7,,6584,"Arnold, Ed","Finish Gun
03:26:51",55-59,M
7,,6585,"Menz, Steffen","Finish Gun
03:27:46",45-49,M
7,,6586,"Searles, Nathan","Finish Gun
03:27:15",45-49,M
7,,6587,"Cadio, Yves","Finish Gun
03:28:33",55-59,M
7,,6588,"Hui, Siu Yue","Finish Gun
03:27:05",40-44,M
7,,6589,"Van Tuijl, Maarten","Finish Gun
03:30:21",50-54,M
7,,6590,"Dravenstott, Alan","Finish Gun
03:29:53",18-39,M
7,,6591,"Hallman, Steve","Finish Gun
03:29:36",18-39,M
7,,6592,"Roberts, Danny","Finish Gun
03:30:01",50-54,M
7,,6593,"Adams, Jacob","Finish Gun
03:33:43",45-49,M
7,,6594,"Ross, Jeffrey","Finish Gun
03:30:21",45-49,M
7,,6595,"Grorud, Anders","Finish Gun
03:34:21",18-39,M
7,,6596,"Brown, Jonah","Finish Gun
03:27:51",18-39,M
7,,6597,"Wist, Henrik","Finish Gun
03:27:35",50-54,M
7,,6598,"Scott, Simon","Finish Gun
03:26:54",55-59,M
7,,6599,"Phillips, Jonathan","Finish Gun
03:31:03",18-39,M
7,,6600,"Van Der Poel, Niels","Finish Gun
03:29:37",45-49,M
7,,6601,"Sicat, John","Finish Gun
03:30:40",50-54,M
7,,6602,"Hammer, Markus","Finish Gun
03:33:44",50-54,M
7,,6603,"Dunn, Mark","Finish Gun
03:32:38",50-54,M
7,,6604,"Wood, Timothy","Finish Gun
03:29:31",18-39,M
7,,6605,"Wang, Wei","Finish Gun
03:28:51",45-49,M
7,,6606,"Clark, Bill","Finish Gun
03:31:19",50-54,M
7,,6607,"La, Tinh","Finish Gun
03:28:57",55-59,M
7,,6608,"Roy, Derek","Finish Gun
03:27:47",45-49,M
7,,6609,"Dallimore, Joe","Finish Gun
03:28:04",50-54,M
7,,6610,"Hsieh, Chih Wei","Finish Gun
03:30:00",40-44,M
7,,6611,"An, Fengfa","Finish Gun
03:32:36",50-54,M
7,,6612,"Billy, Ramon","Finish Gun
03:29:19",50-54,M
7,,6613,"Smith, Ryan","Finish Gun
03:31:45",18-39,M
7,,6614,"Munhoz, Thiago","Finish Gun
03:32:18",40-44,M
7,,6615,"O' Meara, Patrick","Finish Gun
03:28:19",45-49,M
7,,6616,"Marty, Michael","Finish Gun
03:29:20",45-49,M
7,,6617,"Feller, Daniel","Finish Gun
03:33:03",55-59,M
7,,6618,"Ghitelman, Sam","Finish Gun
03:31:25",18-39,M
7,,6619,"Yu-Yu, Chuang","Finish Gun
03:31:21",55-59,M
7,,6620,"Kvaternik, Matias","Finish Gun
03:27:12",45-49,M
7,,6621,"Wang, Kai","Finish Gun
03:28:29",18-39,M
7,,6622,"Zhu, Fanxiu","Finish Gun
03:28:39",55-59,M
7,,6623,"Woodnutt, John","Finish Gun
03:27:02",70-74,M
7,,6624,"Morris, Nicholas","Finish Gun
03:27:00",40-44,M
7,,6625,"Paquette, Serge-Olivier","Finish Gun
03:32:09",18-39,M
7,,6626,"Handro, Habtamu","Finish Gun
03:33:48",50-54,M
7,,6627,"Mcmahan, Joe","Finish Gun
03:32:18",18-39,M
7,,6628,"Forgeard, Laurent","Finish Gun
03:33:32",55-59,M
7,,6629,"Tetrault, Rob","Finish Gun
03:33:22",40-44,M
7,,6630,"Dever, Dan","Finish Gun
03:27:05",55-59,M
7,,6631,"Leblanc, Eric","Finish Gun
03:28:22",45-49,M
7,,6632,"Taylor, Daniel","Finish Gun
03:31:40",18-39,M
7,,6633,"Rosenberg, Matt","Finish Gun
03:32:13",18-39,M
7,,6634,"Lam, Hop Fei","Finish Gun
03:27:52",45-49,M
7,,6635,"Wiwchar, Tim","Finish Gun
03:31:57",50-54,M
7,,6636,"Hernandez, Fabian","Finish Gun
03:27:14",40-44,M
7,,6637,"Romano, Pasquale","Finish Gun
03:33:41",55-59,M
7,,6638,"Liu, Jianhua","Finish Gun
03:29:05",45-49,M
7,,6639,"Lapierre, David","Finish Gun
03:31:49",60-64,M
7,,6640,"Birch, Gareth","Finish Gun
03:31:51",50-54,M
7,,6641,"Morales, Francisco","Finish Gun
03:34:17",40-44,M
7,,6642,"Harrington, Ian","Finish Gun
03:28:49",45-49,M
7,,6643,"Chamblee, Dan","Finish Gun
03:34:16",18-39,M
7,,6644,"Drake, Kevin","Finish Gun
03:30:46",18-39,M
7,,6645,"Laursen, Shawn","Finish Gun
03:28:53",18-39,M
7,,6646,"Garrigues, Thomas","Finish Gun
03:27:48",50-54,M
7,,6647,"Gong, Dubin","Finish Gun
03:34:14",40-44,M
7,,6648,"O'Connell, Daniel","Finish Gun
03:27:36",55-59,M
7,,6649,"Wan, Lai Man","Finish Gun
03:32:42",50-54,M
7,,6650,"Kit, Chan","Finish Gun
03:31:01",45-49,M
7,,6651,"Marusic, Sven","Finish Gun
03:27:48",45-49,M
7,,6652,"Nilsson, David","Finish Gun
03:28:54",18-39,M
7,,6653,"Wehrley, Michael","Finish Gun
03:28:58",40-44,M
7,,6654,"Mcdaniel, Kieran","Finish Gun
03:30:14",18-39,M
7,,6655,"Mcculloch, Lewis","Finish Gun
03:29:27",45-49,M
7,,6656,"Morris, Erik","Finish Gun
03:28:39",18-39,M
7,,6657,"Gutierrez Diaz, Alejandro","Finish Gun
03:28:03",45-49,M
7,,6658,"Munoz Monari, Miguel","Finish Gun
03:32:36",40-44,M
7,,6659,"Knutson, Jon","Finish Gun
03:29:54",45-49,M
7,,6660,"Miller, Michael","Finish Gun
03:30:54",55-59,M
7,,6661,"Sánchez Ruano, Miguel","Finish Gun
03:29:46",55-59,M
7,,6662,"Houx, Drew","Finish Gun
03:31:44",18-39,M
7,,6663,"Harker, Charles","Finish Gun
03:31:44",18-39,M
7,,6664,"Chaney, Brad","Finish Gun
03:27:17",40-44,M
7,,6665,"Melendez-Tirado, Vicente","Finish Gun
03:29:55",50-54,M
7,,6666,"Hulsey, Joel","Finish Gun
03:28:16",18-39,M
7,,6667,"Breen, Edward","Finish Gun
03:35:53",40-44,M
7,,6668,"Peterson, Gabe","Finish Gun
03:31:09",50-54,M
7,,6669,"Baggett, Matthew","Finish Gun
03:28:16",40-44,M
7,,6670,"Newitt, Paul","Finish Gun
03:28:12",55-59,M
7,,6671,"Nayman, John","Finish Gun
03:34:03",55-59,M
7,,6672,"Espinoza, Gil","Finish Gun
03:32:26",18-39,M
7,,6673,"Sanchez, Apolo","Finish Gun
03:32:01",50-54,M
7,,6674,"Soppelsa, Michael","Finish Gun
03:32:42",55-59,M
7,,6675,"Gong, Zhongqing","Finish Gun
03:30:04",50-54,M
7,,6676,"Martin, Matthew","Finish Gun
03:28:20",18-39,M
7,,6677,"Wilson, Peter","Finish Gun
03:30:46",60-64,M
7,,6678,"Barbier, Jeff","Finish Gun
03:34:13",55-59,M
7,,6679,"Lin, David","Finish Gun
03:30:19",45-49,M
7,,6680,"Mather, Wesley","Finish Gun
03:28:46",18-39,M
7,,6681,"Fried, Martin","Finish Gun
03:32:40",18-39,M
7,,6682,"Aiba, Yuichi","Finish Gun
03:33:44",55-59,M
7,,6683,"Shiley, Samuel","Finish Gun
03:33:45",50-54,M
7,,6684,"Demets, Alexandre","Finish Gun
03:29:26",50-54,M
7,,6685,"Ptak, Marcin","Finish Gun
03:29:48",45-49,M
7,,6686,"Danzell, Peter","Finish Gun
03:32:23",65-69,M
7,,6687,"Chagas, Marcelo","Finish Gun
03:31:28",18-39,M
7,,6688,"Calkins, Bradley","Finish Gun
03:28:17",40-44,M
7,,6689,"Fowler, Benjamin","Finish Gun
03:29:16",18-39,M
7,,6690,"Hanson, Luke","Finish Gun
03:30:32",18-39,M
7,,6691,"Benoit, Keith","Finish Gun
03:29:20",60-64,M
7,,6692,"Golen, Craig","Finish Gun
03:31:10",50-54,M
7,,6693,"Fu, Zhiwei","Finish Gun
03:29:23",50-54,M
7,,6694,"Cugnier, Stephane","Finish Gun
03:28:27",50-54,M
7,,6695,"Pan, Tao","Finish Gun
03:30:34",45-49,M
7,,6696,"Plante, Scott","Finish Gun
03:27:34",45-49,M
7,,6697,"Nordigarden, Daniel","Finish Gun
03:28:00",45-49,M
7,,6698,"Hernandez Tinajero, Alejandro","Finish Gun
03:30:29",50-54,M
7,,6699,"Wohl, Ray","Finish Gun
03:29:29",50-54,M
7,,6700,"Abe, Michio","Finish Gun
03:32:03",50-54,M
7,,6701,"Burke, Jason","Finish Gun
03:28:31",45-49,M
7,,6702,"Blaszak, Robert","Finish Gun
03:31:58",40-44,M
7,,6703,"Seliussen, Morten","Finish Gun
03:29:42",50-54,M
7,,6704,"Coraspe, Gabriel","Finish Gun
03:28:43",55-59,M
7,,6705,"Benestad, Brian","Finish Gun
03:31:42",40-44,M
7,,6706,"Nelson, Matthew","Finish Gun
03:31:07",45-49,M
7,,6707,"Borgognoni, Marco","Finish Gun
03:28:33",45-49,M
7,,6708,"Cho, Jaemin","Finish Gun
03:32:50",18-39,M
7,,6709,"Hsu, Chunching","Finish Gun
03:28:21",45-49,M
7,,6710,"Papai, Christopher","Finish Gun
03:31:27",50-54,M
7,,6711,"Zhong, Yanghong","Finish Gun
03:30:44",45-49,M
7,,6712,"Carpinella, Joe","Finish Gun
03:27:39",45-49,M
7,,6713,"Cortez, Brad","Finish Gun
03:28:02",45-49,M
7,,6714,"Burnett, Dan","Finish Gun
03:27:37",40-44,M
7,,6715,"Chang, Kai-Di","Finish Gun
03:33:18",18-39,M
7,,6716,"Criscione, Andrea","Finish Gun
03:33:41",40-44,M
7,,6717,"Leite, Joao","Finish Gun
03:35:50",40-44,M
7,,6718,"O'neil, Larry","Finish Gun
03:30:35",55-59,M
7,,6719,"Castillo, Francisco","Finish Gun
03:34:51",40-44,M
7,,6720,"Stroffolino, Jamie","Finish Gun
03:27:57",18-39,M
7,,6721,"Capik, Lubomir","Finish Gun
03:31:00",50-54,M
7,,6722,"Park, Daniel","Finish Gun
03:35:00",40-44,M
7,,6723,"Reeves, Matthew","Finish Gun
03:27:42",40-44,M
7,,6724,"Orzechowski, Daniel","Finish Gun
03:34:02",45-49,M
7,,6725,"Giovannini, Claudio","Finish Gun
03:38:03",18-39,M
7,,6726,"Quan, Luping","Finish Gun
03:28:15",50-54,M
7,,6727,"Crawford, Joseph","Finish Gun
03:30:05",18-39,M
7,,6728,"Dorn, Cameron","Finish Gun
03:32:39",18-39,M
7,,6729,"Pietra, Manuel","Finish Gun
03:33:57",65-69,M
7,,6730,"Salman, Abdulaziz","Finish Gun
03:30:45",18-39,M
7,,6731,"Yang, Hongli","Finish Gun
03:29:05",55-59,M
7,,6732,"Kirk, David","Finish Gun
03:29:47",18-39,M
7,,6733,"Pinuelas, Jake","Finish Gun
03:33:34",18-39,M
7,,6734,"Pattee, Justin","Finish Gun
03:33:06",40-44,M
7,,6735,"Lee, Randy","Finish Gun
03:34:50",55-59,M
7,,6736,"Fernández Cotrina, José Manuel","Finish Gun
03:28:18",55-59,M
7,,6737,"D'hondt, Stefaan","Finish Gun
03:32:34",45-49,M
7,,6738,"Hongping, Ran","Finish Gun
03:35:39",40-44,M
7,,6739,"Tanner, Jonathan","Finish Gun
03:29:06",55-59,M
7,,6740,"Sieniawski, Tom","Finish Gun
03:33:53",50-54,M
7,,6741,"Haley, Kevin","Finish Gun
03:30:20",18-39,M
7,,6742,"Ngai, James","Finish Gun
03:33:55",18-39,M
7,,6743,"Savazoni, Andre","Finish Gun
03:31:13",45-49,M
7,,6744,"Thomas, Rodney","Finish Gun
03:30:45",50-54,M
7,,6745,"Amborn, John","Finish Gun
03:29:41",55-59,M
7,,6746,"Lebedev, Andrey","Finish Gun
03:30:20",18-39,M
7,,6747,"Ishikawa, Katsuya","Finish Gun
03:29:04",60-64,M
7,,6748,"Rewwer, William","Finish Gun
03:28:38",18-39,M
7,,6749,"Bailey, Nathan","Finish Gun
03:29:32",50-54,M
7,,6750,"Chavez, Roberto","Finish Gun
03:28:59",50-54,M
7,,6751,"Choi, Matthew","Finish Gun
03:33:20",18-39,M
7,,6752,"Oubridge, Jerry","Finish Gun
03:27:54",60-64,M
7,,6753,"Fishburn, Phillip","Finish Gun
03:35:37",18-39,M
7,,6754,"Diemont, Franck","Finish Gun
03:30:23",55-59,M
7,,6755,"Becker, Adrien","Finish Gun
03:36:50",18-39,M
7,,6756,"Ellis, Mark","Finish Gun
03:28:01",55-59,M
7,,6757,"Karakaplan, Kaan","Finish Gun
03:33:15",45-49,M
7,,6758,"Grdadolnik, Jake","Finish Gun
03:32:06",18-39,M
7,,6759,"Sánchez Huedo, Antonio Jacinto","Finish Gun
03:34:13",45-49,M
7,,6760,"Smith, David","Finish Gun
03:36:25",40-44,M
7,,6761,"Do Carmo, Luis","Finish Gun
03:27:53",55-59,M
7,,6762,"Sansone, Ugo","Finish Gun
03:32:02",45-49,M
7,,6763,"Banks, Scotty","Finish Gun
03:34:47",18-39,M
7,,6764,"Walsh, Brian","Finish Gun
03:31:08",18-39,M
7,,6765,"Alam, Keith","Finish Gun
03:30:50",45-49,M
7,,6766,"Hurley, James","Finish Gun
03:28:21",18-39,M
7,,6767,"Laatiki, Ali","Finish Gun
03:29:00",45-49,M
7,,6768,"Dorval, Steven","Finish Gun
03:30:01",18-39,M
7,,6769,"Scobie, Stephen","Finish Gun
03:31:06",60-64,M
7,,6770,"Duncan, Rob","Finish Gun
03:30:29",50-54,M
7,,6771,"Normand, Frédéric","Finish Gun
03:28:12",40-44,M
7,,6772,"Mcvann, Padraic","Finish Gun
03:29:05",55-59,M
7,,6773,"Rush, Josh","Finish Gun
03:32:00",18-39,M
7,,6774,"Zamora, José","Finish Gun
03:28:03",55-59,M
7,,6775,"Ferzetti, Tom","Finish Gun
03:28:06",45-49,M
7,,6776,"Gomez Cervantes, Cruz","Finish Gun
03:34:31",55-59,M
7,,6777,"Goldstein, Matthew","Finish Gun
03:32:02",50-54,M
7,,6778,"Lewke, Damien","Finish Gun
03:32:43",18-39,M
7,,6779,"Holmes, Andrew","Finish Gun
03:29:26",45-49,M
7,,6780,"Osborne, Steve","Finish Gun
03:32:48",50-54,M
7,,6781,"Alluri, Preetam","Finish Gun
03:30:22",45-49,M
7,,6782,"Wong, David","Finish Gun
03:35:20",55-59,M
7,,6783,"Auth, Davis","Finish Gun
03:31:06",18-39,M
7,,6784,"Pittorino, Derek","Finish Gun
03:29:37",18-39,M
7,,6785,"Kourvelas, Charlie","Finish Gun
03:32:41",18-39,M
7,,6786,"Moxnes, Andreas","Finish Gun
03:29:56",45-49,M
7,,6787,"Iantosca, Christian","Finish Gun
03:32:43",45-49,M
7,,6788,"Pajerski, Daniel","Finish Gun
03:31:07",50-54,M
7,,6789,"Buell, Richard","Finish Gun
03:34:40",65-69,M
7,,6790,"Murillo, Gustavo","Finish Gun
03:28:37",18-39,M
7,,6791,"Solis, Pedro","Finish Gun
03:33:19",55-59,M
7,,6792,"Wang, Hsinming","Finish Gun
03:32:15",50-54,M
7,,6793,"Dobson, Austin","Finish Gun
03:53:10",18-39,M
7,,6794,"Udd, Warren","Finish Gun
03:30:25",45-49,M
7,,6795,"Mcelroy, Chris","Finish Gun
03:31:35",18-39,M
7,,6796,"Felt, Nathan","Finish Gun
03:31:36",50-54,M
7,,6797,"Rosales, Sergio","Finish Gun
03:34:56",55-59,M
7,,6798,"Wong, Kin Wah","Finish Gun
03:30:01",45-49,M
7,,6799,"Cortez, Andrew","Finish Gun
03:32:01",55-59,M
7,,6800,"Rivera, Luis","Finish Gun
03:29:25",45-49,M
7,,6801,"Johnson, Samuel","Finish Gun
03:28:51",55-59,M
7,,6802,"Ochiai, Eita","Finish Gun
03:32:37",50-54,M
7,,6803,"Hartman, Mark","Finish Gun
03:33:20",18-39,M
7,,6804,"Abreu, Boris","Finish Gun
03:35:20",55-59,M
7,,6805,"Cheung, Yeug Wing","Finish Gun
03:36:45",18-39,M
7,,6806,"Amil, Raul","Finish Gun
03:28:30",60-64,M
7,,6807,"Visnyak, Erik","Finish Gun
03:28:41",40-44,M
7,,6808,"Madeo, Bill","Finish Gun
03:35:45",55-59,M
7,,6809,"Queiroz, Victor","Finish Gun
03:34:05",50-54,M
7,,6810,"Barrera, Angel Adrian","Finish Gun
03:28:32",40-44,M
7,,6811,"Olson, Timothy","Finish Gun
03:28:47",55-59,M
7,,6812,"Nafus, Phillip","Finish Gun
03:29:44",50-54,M
7,,6813,"Goncalves, Leandro","Finish Gun
03:34:44",40-44,M
7,,6814,"Moynier, Mark","Finish Gun
03:28:21",45-49,M
7,,6815,"Tjhin, Bui Phin","Finish Gun
03:28:31",50-54,M
7,,6816,"Dible, Anthony","Finish Gun
03:29:59",18-39,M
7,,6817,"Hastaba, Daniel","Finish Gun
03:33:00",18-39,M
7,,6818,"Piasecki, Jason","Finish Gun
03:34:03",18-39,M
7,,6819,"Flynn, Scott","Finish Gun
03:30:36",45-49,M
7,,6820,"Ryan, Martin","Finish Gun
03:35:37",55-59,M
7,,6821,"Morello, Nelson","Finish Gun
03:29:28",50-54,M
7,,6822,"Kanayama, Takaharu","Finish Gun
03:33:58",45-49,M
7,,6823,"Musgrave, Jeff","Finish Gun
03:28:37",40-44,M
7,,6824,"Rutishauser, Andreas","Finish Gun
03:36:00",55-59,M
7,,6825,"Wilkerson, Chipper","Finish Gun
03:28:47",40-44,M
7,,6826,"Ripkin, Zvika","Finish Gun
03:32:27",50-54,M
7,,6827,"Wright, Jeffrey","Finish Gun
03:30:44",65-69,M
7,,6828,"Stefanko, Nick","Finish Gun
03:33:59",18-39,M
7,,6829,"Harknett, John","Finish Gun
03:31:33",60-64,M
7,,6830,"Simo, Juan","Finish Gun
03:29:19",45-49,M
7,,6831,"Sapunov, Bojan","Finish Gun
03:30:06",45-49,M
7,,6832,"Grosskopf, Tommy","Finish Gun
03:35:19",18-39,M
7,,6833,"Moletto, Wlamir","Finish Gun
03:29:57",60-64,M
7,,6834,"Moreno Morales, Eduardo","Finish Gun
03:34:38",55-59,M
7,,6835,"Passarelli, Dominic","Finish Gun
03:32:56",40-44,M
7,,6836,"Norton, Ted","Finish Gun
03:29:02",55-59,M
7,,6837,"Baker, Alexander","Finish Gun
03:29:21",18-39,M
7,,6838,"Marchefka, David","Finish Gun
03:35:11",40-44,M
7,,6839,"Muniz, Daniel","Finish Gun
03:31:38",40-44,M
7,,6840,"Alfaro, Andres","Finish Gun
03:31:38",50-54,M
7,,6841,"Ducharme, Gabriel","Finish Gun
03:34:02",40-44,M
7,,6842,"Geigle, Nicholas","Finish Gun
03:29:17",18-39,M
7,,6843,"Kurtz, Joshua","Finish Gun
03:33:03",18-39,M
7,,6844,"Kumler, Andrew","Finish Gun
03:32:29",18-39,M
7,,6845,"Asay, Sky","Finish Gun
03:29:31",40-44,M
7,,6846,"Ye, Lubiao","Finish Gun
03:34:20",50-54,M
7,,6847,"Ryan, Samuel","Finish Gun
03:29:56",18-39,M
7,,6848,"Olson, Nathaniel","Finish Gun
03:34:12",40-44,M
7,,6849,"Ting Liu, Heng","Finish Gun
03:28:53",45-49,M
7,,6850,"White, Richard","Finish Gun
03:36:44",60-64,M
7,,6851,"Martinez, Joe","Finish Gun
03:34:31",50-54,M
7,,6852,"Kim, Hyojun","Finish Gun
03:29:27",50-54,M
