page,place_overall,place_gender,nombre,tiempo_neto,division,gender
7,,6638,"Cochran, Julia","Finish Gun
04:12:11",18-39,W
7,,6639,"Winter, Gail","Finish Gun
04:12:08",50-54,W
7,,6640,"Brazill, Megan","Finish Gun
04:12:13",40-44,W
7,,6641,"Maylath, Jennifer","Finish Gun
04:11:23",45-49,W
7,,6642,"Michel, Traci","Finish Gun
04:10:53",18-39,W
7,,6643,"Márquez Castilla, María Mercedes","Finish Gun
04:17:23",55-59,W
7,,6644,"Shen, Hsiuling","Finish Gun
04:09:11",50-54,W
7,,6645,"Rose, Elizabeth","Finish Gun
04:12:42",40-44,W
7,,6646,"Piekarczyk, Shelby","Finish Gun
04:13:46",18-39,W
7,,6647,"Johnson, Melissa","Finish Gun
04:18:19",60-64,W
7,,6648,"Ohora, Agnes","Finish Gun
04:11:27",50-54,W
7,,6649,"Kase, Teresa","Finish Gun
04:16:18",60-64,W
7,,6650,"Wilks, Jessica","Finish Gun
04:12:41",45-49,W
7,,6651,"Kretschmann, Sabine","Finish Gun
04:12:51",55-59,W
7,,6652,"Woodard, Katherine","Finish Gun
04:11:36",18-39,W
7,,6653,"Drelick, Ailsa","Finish Gun
04:14:12",50-54,W
7,,6654,"St Amand, Jennifer","Finish Gun
04:09:32",45-49,W
7,,6655,"Bardin, Tricia","Finish Gun
04:13:46",18-39,W
7,,6656,"Couch, Jaime","Finish Gun
04:07:25",40-44,W
7,,6657,"Reddy, Prasannapriya","Finish Gun
04:11:42",45-49,W
7,,6658,"Terrazas, Esther","Finish Gun
04:13:00",18-39,W
7,,6659,"O'Higgins, Maureen","Finish Gun
04:15:45",60-64,W
7,,6660,"Carter, Casey","Finish Gun
04:10:52",40-44,W
7,,6661,"Lok, Chrep","Finish Gun
04:14:44",45-49,W
7,,6662,"Sano, Satomi","Finish Gun
04:17:26",60-64,W
7,,6663,"Perrotti, Anna","Finish Gun
04:17:17",18-39,W
7,,6664,"Leslie, Nicole","Finish Gun
04:13:04",18-39,W
7,,6665,"De Necker, Heleen","Finish Gun
04:13:43",45-49,W
7,,6666,"Harger, Deirdre","Finish Gun
04:14:51",55-59,W
7,,6667,"Olivera, Gabriela","Finish Gun
04:11:12",45-49,W
7,,6668,"Copeland, Connie","Finish Gun
04:17:05",55-59,W
7,,6669,"Burn, Jen","Finish Gun
04:15:52",18-39,W
7,,6670,"Grenacher, Beatrice","Finish Gun
04:14:42",55-59,W
7,,6671,"Lawler, Jenny","Finish Gun
04:11:52",40-44,W
7,,6672,"Miller, Erica","Finish Gun
04:13:44",45-49,W
7,,6673,"Foronda, Nancy","Finish Gun
04:17:36",50-54,W
7,,6674,"Hayduk, Hayda","Finish Gun
04:12:56",50-54,W
7,,6675,"Spencer, Lisa","Finish Gun
04:16:08",55-59,W
7,,6676,"Jorris, Heather","Finish Gun
04:14:19",55-59,W
7,,6677,"Remke, Cynthia","Finish Gun
04:09:53",45-49,W
7,,6678,"Walker, Melissa","Finish Gun
04:11:57",45-49,W
7,,6679,"Saravia Bronold, Ana","Finish Gun
04:12:46",45-49,W
7,,6680,"Xie, Donglu","Finish Gun
04:17:28",50-54,W
7,,6681,"Guay, Tia","Finish Gun
04:08:35",18-39,W
7,,6682,"Backhus, Brittany","Finish Gun
04:09:26",18-39,W
7,,6683,"Avirmed, Burmaa","Finish Gun
04:14:30",55-59,W
7,,6684,"Calderon, Maria","Finish Gun
04:15:10",50-54,W
7,,6685,"Mccabe, Betsy","Finish Gun
04:11:48",45-49,W
7,,6686,"Taylor, Carolyn","Finish Gun
04:15:51",50-54,W
7,,6687,"Kelly, Lisa","Finish Gun
04:13:58",45-49,W
7,,6688,"Parker, Lynsey","Finish Gun
04:18:35",45-49,W
7,,6689,"Giles, Kristen","Finish Gun
04:14:09",45-49,W
7,,6690,"Terjeki, Rita","Finish Gun
04:09:12",40-44,W
7,,6691,"Knoll, Laura","Finish Gun
04:11:46",40-44,W
7,,6692,"Elliott, Deidre","Finish Gun
04:09:05",45-49,W
7,,6693,"O'brien, Cara","Finish Gun
04:11:05",45-49,W
7,,6694,"Cartmell, Elyse","Finish Gun
04:13:25",45-49,W
7,,6695,"Kelly, Corey","Finish Gun
04:10:36",18-39,W
7,,6696,"Finley, Traci","Finish Gun
04:11:42",45-49,W
7,,6697,"Mccarthy, Emma","Finish Gun
04:08:30",18-39,W
7,,6698,"Bonthron, Susan","Finish Gun
04:18:18",60-64,W
7,,6699,"Muñoz, Yolenni","Finish Gun
04:09:05",40-44,W
7,,6700,"Baeyens, Marie","Finish Gun
04:13:43",50-54,W
7,,6701,"Taylor, Susan","Finish Gun
04:15:30",55-59,W
7,,6702,"Nagano, Naomi","Finish Gun
04:18:21",60-64,W
7,,6703,"Bradford, Amanda","Finish Gun
04:10:24",50-54,W
7,,6704,"Jensen, Susan","Finish Gun
04:15:27",60-64,W
7,,6705,"Jayne, Lorna","Finish Gun
04:16:02",18-39,W
7,,6706,"Eastham, Kylie","Finish Gun
04:14:02",50-54,W
7,,6707,"Derrow, Catherine","Finish Gun
04:12:46",45-49,W
7,,6708,"Harmon, Kelly Ann","Finish Gun
04:14:56",45-49,W
7,,6709,"Kudo, Kazuyo","Finish Gun
04:16:35",55-59,W
7,,6710,"Sweet, Kindal","Finish Gun
04:10:51",18-39,W
7,,6711,"Witter, Heidi","Finish Gun
04:17:32",60-64,W
7,,6712,"Weng, Yulin","Finish Gun
04:11:05",50-54,W
7,,6713,"Vasconcelos, Lynn","Finish Gun
04:10:25",45-49,W
7,,6714,"Hernández, Marcela","Finish Gun
04:15:59",60-64,W
7,,6715,"Zuba, Sara","Finish Gun
04:11:06",40-44,W
7,,6716,"Cutner, Hannah","Finish Gun
04:11:26",18-39,W
7,,6717,"Tran, Lily","Finish Gun
04:33:43",45-49,W
7,,6718,"Amaral, Kate","Finish Gun
04:14:20",50-54,W
7,,6719,"Keefe, Karen","Finish Gun
04:13:11",50-54,W
7,,6720,"Corda-Majeski, Lesley","Finish Gun
04:08:14",40-44,W
7,,6721,"Woiak, Georgina","Finish Gun
04:14:05",50-54,W
7,,6722,"Moreira, Jamie","Finish Gun
04:13:04",40-44,W
7,,6723,"Rojas, Sarah","Finish Gun
04:14:29",18-39,W
7,,6724,"Boller, Jennifer","Finish Gun
04:14:32",50-54,W
7,,6725,"Tavares, Francisca","Finish Gun
04:16:17",55-59,W
7,,6726,"Sakats, Mallory","Finish Gun
04:14:30",18-39,W
7,,6727,"Abraham, Camille","Finish Gun
04:09:48",40-44,W
7,,6728,"Martin, Stephanie","Finish Gun
04:08:47",18-39,W
7,,6729,"Stahl, Kristin","Finish Gun
04:16:17",50-54,W
7,,6730,"Trout, Susan","Finish Gun
04:11:37",50-54,W
7,,6731,"Poole, Vernessa","Finish Gun
04:10:41",50-54,W
7,,6732,"Walker, Michelle","Finish Gun
04:11:02",50-54,W
7,,6733,"Chavez, Amy","Finish Gun
04:15:28",55-59,W
7,,6734,"Troxell, Allison","Finish Gun
04:13:55",50-54,W
7,,6735,"Pyle, Yukimi","Finish Gun
04:09:48",45-49,W
7,,6736,"Scholze, Cornelia","Finish Gun
04:12:40",45-49,W
7,,6737,"Frith, Caroline","Finish Gun
04:09:05",45-49,W
7,,6738,"Bator Chae, Alexa","Finish Gun
04:15:35",50-54,W
7,,6739,"Hansen, Kimberly","Finish Gun
04:12:29",50-54,W
7,,6740,"Medoro-Naurato, Raffaella","Finish Gun
04:13:12",45-49,W
7,,6741,"Oke, Deborah","Finish Gun
04:10:41",50-54,W
7,,6742,"Marvich, Maria","Finish Gun
04:16:33",60-64,W
7,,6743,"Friend, Esther","Finish Gun
04:13:22",45-49,W
7,,6744,"Alden, Cheryl","Finish Gun
04:10:54",50-54,W
7,,6745,"Friedman, Nancy","Finish Gun
04:15:47",50-54,W
7,,6746,"Thompson, Dyan","Finish Gun
04:17:42",55-59,W
7,,6747,"Miller, Montana","Finish Gun
04:18:10",18-39,W
7,,6748,"Kyshakevych, Iryna","Finish Gun
04:11:56",45-49,W
7,,6749,"Bajema, Katja","Finish Gun
04:08:28",45-49,W
7,,6750,"Hinton, Cynthia","Finish Gun
04:17:00",60-64,W
7,,6751,"Dematteis, Jill","Finish Gun
04:19:33",55-59,W
7,,6752,"Acuna, Daniela","Finish Gun
04:10:05",45-49,W
7,,6753,"Pardoe, Karmen","Finish Gun
04:09:41",50-54,W
7,,6754,"Powell, Liza","Finish Gun
04:13:21",18-39,W
7,,6755,"Steele, Amy","Finish Gun
04:09:18",18-39,W
7,,6756,"Zhu, Yin","Finish Gun
04:18:42",55-59,W
7,,6757,"Davenport, Lauren","Finish Gun
04:15:21",18-39,W
7,,6758,"Boon, Paula","Finish Gun
04:16:11",50-54,W
7,,6759,"Silverstein, Abbie","Finish Gun
04:09:03",18-39,W
7,,6760,"Wilson, Aileen","Finish Gun
04:10:38",50-54,W
7,,6761,"Ubirajara, Carla","Finish Gun
04:16:28",55-59,W
7,,6762,"Chen, Hsin Ping","Finish Gun
04:14:29",45-49,W
7,,6763,"Solomine, Kim","Finish Gun
04:17:08",65-69,W
7,,6764,"Soler, Claudia","Finish Gun
04:14:14",45-49,W
7,,6765,"Moore, Erica","Finish Gun
04:09:46",18-39,W
7,,6766,"Ang, Jennifer","Finish Gun
04:33:53",50-54,W
7,,6767,"Chipman, Julie","Finish Gun
04:36:36",45-49,W
7,,6768,"Kurens, Kerri","Finish Gun
04:13:20",45-49,W
7,,6769,"Williams, Stefania","Finish Gun
04:13:52",55-59,W
7,,6770,"Celayeta, Annie","Finish Gun
04:10:46",40-44,W
7,,6771,"Traffie, Naomi","Finish Gun
04:13:03",45-49,W
7,,6772,"Winchester, Nancy","Finish Gun
04:16:51",55-59,W
7,,6773,"Zengel-Moore, Renee","Finish Gun
04:12:15",45-49,W
7,,6774,"Tedstone, Jennifer","Finish Gun
04:13:40",45-49,W
7,,6775,"Hsu, Hui-Chen","Finish Gun
04:34:58",50-54,W
7,,6776,"Lyons, Mairead","Finish Gun
04:13:35",18-39,W
7,,6777,"Johnson, Cheryl","Finish Gun
04:09:49",45-49,W
7,,6778,"Rizzo, Francesca","Finish Gun
04:16:36",40-44,W
7,,6779,"Hurr, Louise","Finish Gun
04:14:03",55-59,W
7,,6780,"Ringheiser, Karen","Finish Gun
04:11:02",60-64,W
7,,6781,"Lamie, Maureen","Finish Gun
04:19:28",60-64,W
7,,6782,"Fair, Katherine","Finish Gun
04:09:03",40-44,W
7,,6783,"Chang, Ya Ching","Finish Gun
04:09:57",40-44,W
7,,6784,"Gregory, Dawn","Finish Gun
04:16:43",55-59,W
7,,6785,"Croft, Felice","Finish Gun
04:11:19",40-44,W
7,,6786,"Martin, Victoria","Finish Gun
04:11:16",45-49,W
7,,6787,"Wu, Yi Ting","Finish Gun
04:12:43",40-44,W
7,,6788,"Mcgoldrick, Isabella","Finish Gun
04:11:25",18-39,W
7,,6789,"Pelzel, Amy","Finish Gun
04:12:04",45-49,W
7,,6790,"Cormeny, Diana","Finish Gun
04:14:42",50-54,W
7,,6791,"Lee, Taylor","Finish Gun
04:17:40",18-39,W
7,,6792,"Mckown, Linda","Finish Gun
04:17:06",55-59,W
7,,6793,"Snyder, Kristin","Finish Gun
04:11:32",40-44,W
7,,6794,"Easton, Cameron","Finish Gun
04:11:10",18-39,W
7,,6795,"Cornet De Ways Ruart, Celine","Finish Gun
04:15:38",50-54,W
7,,6796,"Vos, Anouk","Finish Gun
04:12:59",40-44,W
7,,6797,"Glaus, Wendy Miki","Finish Gun
04:13:23",60-64,W
7,,6798,"Roberts, Ann","Finish Gun
04:18:09",60-64,W
7,,6799,"Wu, Peishan","Finish Gun
04:16:04",18-39,W
7,,6800,"Burtner, Jennifer","Finish Gun
04:11:02",50-54,W
7,,6801,"Knox, Emily","Finish Gun
04:11:16",18-39,W
7,,6802,"Egner, Leah","Finish Gun
04:15:26",45-49,W
7,,6803,"Crosskill, Marcey","Finish Gun
04:13:17",45-49,W
7,,6804,"Watkins, Tracey","Finish Gun
04:19:29",55-59,W
7,,6805,"Herridge, Debbie","Finish Gun
04:15:07",50-54,W
7,,6806,"Jin, Lihua","Finish Gun
04:17:40",55-59,W
7,,6807,"Mcevilly, Maggie","Finish Gun
04:12:32",18-39,W
7,,6808,"Nee, Alyssa","Finish Gun
04:12:35",18-39,W
7,,6809,"Garrison, Charlotte","Finish Gun
04:12:45",60-64,W
7,,6810,"Porter, Kaye","Finish Gun
04:18:44",55-59,W
7,,6811,"Boisjoly, Haven","Finish Gun
04:14:44",45-49,W
7,,6812,"Carol, Anna Carolina De Sales Vieira","Finish Gun
04:11:28",18-39,W
7,,6813,"Shanley, Susan","Finish Gun
04:17:22",60-64,W
7,,6814,"Hettel, Christine","Finish Gun
04:15:38",45-49,W
7,,6815,"Turman, Elizabeth","Finish Gun
04:15:48",45-49,W
7,,6816,"Cafik, Yvonne","Finish Gun
04:17:03",60-64,W
7,,6817,"Sherrod, Penny","Finish Gun
04:15:09",50-54,W
7,,6818,"Borynik, Agnieszka","Finish Gun
04:15:05",45-49,W
7,,6819,"Anderson, Bryn","Finish Gun
04:11:49",18-39,W
7,,6820,"Bango, Geli","Finish Gun
04:16:44",55-59,W
7,,6821,"Hanley, Shannon","Finish Gun
04:13:44",45-49,W
7,,6822,"Rentz, Natalie","Finish Gun
04:14:11",45-49,W
7,,6823,"Hoskins, Amanda","Finish Gun
04:16:19",45-49,W
7,,6824,"Zhang, Xiaotun","Finish Gun
04:16:18",45-49,W
7,,6825,"Lou, Hongmei","Finish Gun
04:18:37",50-54,W
7,,6826,"Klaverweiden, Alyson","Finish Gun
04:14:00",40-44,W
7,,6827,"Hudak, Beth","Finish Gun
04:10:14",18-39,W
7,,6828,"Schroth, Libbie","Finish Gun
04:12:16",45-49,W
7,,6829,"Johnson, Miranda","Finish Gun
04:10:40",45-49,W
7,,6830,"Anderson, Christy","Finish Gun
04:10:40",40-44,W
7,,6831,"Gauthier, Katie","Finish Gun
04:20:46",18-39,W
7,,6832,"Colon, Maria","Finish Gun
04:16:05",55-59,W
7,,6833,"Oppenheimer, Karen","Finish Gun
04:15:31",55-59,W
7,,6834,"Payne, Joyce","Finish Gun
04:13:47",40-44,W
7,,6835,"Martinez, Kattia","Finish Gun
04:15:20",50-54,W
7,,6836,"Gould, Renee","Finish Gun
04:20:51",60-64,W
7,,6837,"Villar, Aran","Finish Gun
04:18:45",18-39,W
7,,6838,"Huml, Marianne","Finish Gun
04:14:47",65-69,W
7,,6839,"Wolf, Erin","Finish Gun
04:15:15",40-44,W
7,,6840,"Swords, Mairead","Finish Gun
04:12:45",18-39,W
7,,6841,"Pinder, Erin","Finish Gun
04:13:38",45-49,W
7,,6842,"Mikkelson, Mary","Finish Gun
04:18:23",60-64,W
7,,6843,"Hanebuth, Keri","Finish Gun
04:10:47",18-39,W
7,,6844,"Guadarrama, Guadalupe","Finish Gun
04:15:47",50-54,W
7,,6845,"Bozovic, Iva","Finish Gun
04:15:20",45-49,W
7,,6846,"Michaelis, Stephanie","Finish Gun
04:16:24",40-44,W
7,,6847,"Mcguire, Rachel","Finish Gun
04:18:03",40-44,W
7,,6848,"Kupiec, Kate","Finish Gun
04:11:23",18-39,W
7,,6849,"Wagner, Christine","Finish Gun
04:16:09",50-54,W
7,,6850,"Yager, Phoebe","Finish Gun
04:17:40",50-54,W
7,,6851,"Cullen, Rebecca","Finish Gun
04:11:47",45-49,W
7,,6852,"Paterson, Naomi","Finish Gun
04:10:28",45-49,W
7,,6853,"Campbell, Belle","Finish Gun
04:16:14",45-49,W
7,,6854,"Racicot, Marie-Eve","Finish Gun
04:13:42",45-49,W
7,,6855,"Chen, Danxing","Finish Gun
04:16:15",50-54,W
7,,6856,"Conner, Anna","Finish Gun
04:10:55",40-44,W
7,,6857,"Baker, Alexis","Finish Gun
04:11:31",18-39,W
7,,6858,"Whitworth, Lisa","Finish Gun
04:13:50",50-54,W
7,,6859,"Mickelson, Kristen","Finish Gun
04:16:25",45-49,W
7,,6860,"Roberge, Josiane","Finish Gun
04:19:01",55-59,W
7,,6861,"Klein, Teresa","Finish Gun
04:18:57",60-64,W
7,,6862,"Madden, Susan","Finish Gun
04:13:58",55-59,W
7,,6863,"Larcinese, Antoinette","Finish Gun
04:20:03",60-64,W
7,,6864,"Haverlock, Lauren","Finish Gun
04:11:05",40-44,W
7,,6865,"Suryckova, Eliska","Finish Gun
04:18:53",50-54,W
7,,6866,"Nickerson, Kennedy","Finish Gun
04:18:28",18-39,W
7,,6867,"Barclay, Leslie","Finish Gun
04:14:22",55-59,W
7,,6868,"Andrew, Sandra","Finish Gun
04:17:42",55-59,W
7,,6869,"Lin, Pei","Finish Gun
04:18:20",50-54,W
7,,6870,"Franz, Barbara","Finish Gun
04:17:48",55-59,W
7,,6871,"O'Connor, Sara","Finish Gun
04:16:54",18-39,W
7,,6872,"Bradford, Laura","Finish Gun
04:11:38",40-44,W
7,,6873,"Turner, Bernadette","Finish Gun
04:20:30",60-64,W
7,,6874,"Purhar, Neelam","Finish Gun
04:15:19",55-59,W
7,,6875,"Dapice, Deedra","Finish Gun
04:19:39",55-59,W
7,,6876,"Downs, Jennifer","Finish Gun
04:15:42",45-49,W
7,,6877,"Thauvette, Sophie","Finish Gun
04:18:36",50-54,W
7,,6878,"Lu, Yuchun","Finish Gun
04:15:47",55-59,W
7,,6879,"Briere, Melanie","Finish Gun
04:16:43",45-49,W
7,,6880,"Nolan, Amy","Finish Gun
04:13:40",40-44,W
7,,6881,"Duffield, Charlotte","Finish Gun
04:36:25",50-54,W
7,,6882,"Jin, Huiqing","Finish Gun
04:17:41",45-49,W
7,,6883,"Bowman, Kambrynn","Finish Gun
04:12:30",18-39,W
7,,6884,"Koonce, Suzanne","Finish Gun
04:19:47",70-74,W
7,,6885,"Ding, Rongfang","Finish Gun
04:15:20",45-49,W
7,,6886,"Berlam, Susan","Finish Gun
04:19:38",60-64,W
7,,6887,"Wang, Chiungyi","Finish Gun
04:11:52",40-44,W
7,,6888,"Murphrey, Morgan","Finish Gun
04:12:22",18-39,W
7,,6889,"Wang, Liyong","Finish Gun
04:16:20",50-54,W
7,,6890,"Pantani, Jeannette","Finish Gun
04:15:38",55-59,W
7,,6891,"Bryant, Heidi","Finish Gun
04:12:37",40-44,W
7,,6892,"Vichaidith, Cathy","Finish Gun
04:17:27",45-49,W
7,,6893,"Somer, Rebecca","Finish Gun
04:14:04",40-44,W
7,,6894,"Plava, Liliana","Finish Gun
04:16:25",55-59,W
7,,6895,"Lessman, Laura","Finish Gun
04:11:33",40-44,W
7,,6896,"Robinson, Anastasia","Finish Gun
04:12:58",45-49,W
7,,6897,"Bennett, Tara","Finish Gun
04:17:57",55-59,W
7,,6898,"Olsen, Diane","Finish Gun
04:13:27",50-54,W
7,,6899,"Armstrong, Zaire","Finish Gun
04:20:38",18-39,W
7,,6900,"Juckett Chesnutt, Stacy","Finish Gun
04:18:05",50-54,W
7,,6901,"Ivancovich, Kathryn","Finish Gun
04:17:51",18-39,W
7,,6902,"Taylor, Krista","Finish Gun
04:19:24",60-64,W
7,,6903,"Thompson, Jane","Finish Gun
04:18:06",50-54,W
7,,6904,"Collins, Valerie","Finish Gun
04:12:07",18-39,W
7,,6905,"Duan, Alice","Finish Gun
04:12:07",18-39,W
7,,6906,"Monetti, Sheena","Finish Gun
04:16:03",18-39,W
7,,6907,"Hennessey, Kimberley","Finish Gun
04:20:19",50-54,W
7,,6908,"Mantanona, Aleksandra","Finish Gun
04:19:25",18-39,W
7,,6909,"Vereneau, Alyssa","Finish Gun
04:13:48",18-39,W
7,,6910,"Altenburg, Chong","Finish Gun
04:18:45",65-69,W
7,,6911,"Chavez, Sara Sandra","Finish Gun
04:12:05",45-49,W
7,,6912,"Jones, El","Finish Gun
04:13:27",60-64,W
7,,6913,"Chong, Daniella","Finish Gun
04:11:48",40-44,W
7,,6914,"Yokoi, Naomi","Finish Gun
04:21:08",60-64,W
7,,6915,"Stashyn, Katarina","Finish Gun
04:18:54",18-39,W
7,,6916,"Burack, Elissa","Finish Gun
04:19:05",18-39,W
7,,6917,"Bergholtz, Annie","Finish Gun
04:11:25",18-39,W
7,,6918,"Green, Tiffany","Finish Gun
04:16:24",50-54,W
7,,6919,"Rolfes, Magda","Finish Gun
04:18:08",45-49,W
7,,6920,"Frank, Madison","Finish Gun
04:11:19",18-39,W
7,,6921,"Cooney, Elizabeth","Finish Gun
04:16:34",65-69,W
7,,6922,"Stockford, Jill","Finish Gun
04:18:18",50-54,W
7,,6923,"Hattenville, Alice","Finish Gun
04:17:20",18-39,W
7,,6924,"Roberts, Mary Ann","Finish Gun
04:18:28",70-74,W
7,,6925,"Wentz, Jill","Finish Gun
04:19:50",45-49,W
7,,6926,"Angulo Chinchilla, Carol","Finish Gun
04:13:10",40-44,W
7,,6927,"Forbes, Katherine","Finish Gun
04:19:16",55-59,W
7,,6928,"Orozco Medina, Maria Del Pilar","Finish Gun
04:12:11",50-54,W
7,,6929,"Lattin, Pamela","Finish Gun
04:17:43",45-49,W
7,,6930,"Chen, Mei","Finish Gun
04:13:24",50-54,W
7,,6931,"Sivak, Kristina","Finish Gun
04:17:14",50-54,W
7,,6932,"Cortes, Brenda","Finish Gun
04:17:57",40-44,W
7,,6933,"Giles, Victoria","Finish Gun
04:20:00",50-54,W
7,,6934,"Murray, Tricia","Finish Gun
04:13:41",45-49,W
7,,6935,"Scheithauer, Marina","Finish Gun
04:17:16",40-44,W
7,,6936,"Gauthier, Kristel","Finish Gun
04:12:59",18-39,W
7,,6937,"Schohl, Brooke","Finish Gun
04:17:37",45-49,W
7,,6938,"Baglieri, Nicole","Finish Gun
04:18:23",50-54,W
7,,6939,"Alderfer Fisher, Gayle","Finish Gun
04:21:36",55-59,W
7,,6940,"Stevenson, Rachel","Finish Gun
04:17:27",40-44,W
7,,6941,"Sullivan, Cheryl","Finish Gun
04:16:38",50-54,W
7,,6942,"Ryan, Kate","Finish Gun
04:13:09",18-39,W
7,,6943,"Spencer, Susan","Finish Gun
04:19:31",60-64,W
7,,6944,"Johnston, Bernadette","Finish Gun
04:22:26",65-69,W
7,,6945,"Cleary, Kylie","Finish Gun
04:11:23",18-39,W
7,,6946,"Ainsworth, Joanne","Finish Gun
04:18:51",50-54,W
7,,6947,"Haimad, Rekia","Finish Gun
04:17:23",55-59,W
7,,6948,"Sinning Brackman, Melissa","Finish Gun
04:17:52",50-54,W
7,,6949,"Baker, Sara","Finish Gun
04:12:20",18-39,W
7,,6950,"Mcmichael, Celina","Finish Gun
04:13:29",40-44,W
7,,6951,"Parks, Lindsay","Finish Gun
04:17:51",40-44,W
7,,6952,"Monley, Katie","Finish Gun
04:17:52",45-49,W
7,,6953,"Krause, Danielle","Finish Gun
04:18:11",18-39,W
7,,6954,"Newsom, Kathleen","Finish Gun
04:20:24",50-54,W
7,,6955,"Foster, Sharon","Finish Gun
04:20:04",55-59,W
7,,6956,"Nietschmann, Nicol","Finish Gun
04:22:25",18-39,W
7,,6957,"Duvall, Michele","Finish Gun
04:18:49",55-59,W
7,,6958,"Dennis-Gordon, Shelley","Finish Gun
04:20:46",50-54,W
7,,6959,"Korte, Anja","Finish Gun
04:13:42",45-49,W
7,,6960,"Trang, Thai","Finish Gun
04:15:12",45-49,W
7,,6961,"Penner, Rachael","Finish Gun
04:16:46",45-49,W
7,,6962,"Meza, Gisella","Finish Gun
04:36:32",55-59,W
7,,6963,"Banchi, Michelle","Finish Gun
04:13:40",18-39,W
7,,6964,"Bower, Mary","Finish Gun
04:14:10",18-39,W
7,,6965,"Rutledge, Molly","Finish Gun
04:19:56",45-49,W
7,,6966,"Wiesinger, Marielle","Finish Gun
04:22:51",55-59,W
7,,6967,"Evans, Tracy","Finish Gun
04:15:22",50-54,W
7,,6968,"Farre, Giampiera","Finish Gun
04:14:47",50-54,W
7,,6969,"Garcia Lopez, Elizabeth","Finish Gun
04:18:50",55-59,W
7,,6970,"Smith, Ann","Finish Gun
04:18:24",45-49,W
7,,6971,"Mihalick, Kyra","Finish Gun
04:12:29",18-39,W
7,,6972,"Zhang, Claire","Finish Gun
04:18:11",55-59,W
7,,6973,"Chung, Linda","Finish Gun
04:17:49",50-54,W
7,,6974,"Stamm, Kellie","Finish Gun
04:18:25",60-64,W
7,,6975,"Zuckerberg, Randi","Finish Gun
04:14:26",40-44,W
7,,6976,"Kresky-Griffin, Lisa","Finish Gun
04:18:12",50-54,W
7,,6977,"Ingebrigtsen, Sara","Finish Gun
04:13:02",40-44,W
7,,6978,"Viel, Laura","Finish Gun
04:14:50",18-39,W
7,,6979,"Mize, Donna","Finish Gun
04:18:42",50-54,W
7,,6980,"Kudarauskas, Elizabeth","Finish Gun
04:16:44",45-49,W
7,,6981,"Leitch, Christie","Finish Gun
04:19:51",40-44,W
7,,6982,"Cupples, Sarah","Finish Gun
04:19:16",45-49,W
7,,6983,"Santamaria, Kathiuska","Finish Gun
04:16:50",18-39,W
7,,6984,"Fairbanks, Janie","Finish Gun
04:20:55",55-59,W
7,,6985,"Jones, Pamela","Finish Gun
04:21:23",60-64,W
7,,6986,"Davidson, Amy","Finish Gun
04:16:12",45-49,W
7,,6987,"Olsen, Carolyn","Finish Gun
04:20:00",55-59,W
7,,6988,"Watts, Sylvie","Finish Gun
04:22:41",60-64,W
7,,6989,"Rockoff, Lillian","Finish Gun
04:11:49",18-39,W
7,,6990,"Shea, Erin","Finish Gun
04:15:28",18-39,W
7,,6991,"Zhang, Lili","Finish Gun
04:21:01",60-64,W
7,,6992,"Harrisson, Colleen","Finish Gun
04:13:43",18-39,W
7,,6993,"Staberg, Melissa","Finish Gun
04:14:28",45-49,W
7,,6994,"Shou, Jane","Finish Gun
04:20:12",50-54,W
7,,6995,"Federation, Christine","Finish Gun
04:21:44",55-59,W
7,,6996,"Carlucci, Lisa","Finish Gun
04:16:41",60-64,W
7,,6997,"Baker, Sarah","Finish Gun
04:36:58",18-39,W
7,,6998,"Shumeyko, Kate","Finish Gun
04:15:10",45-49,W
7,,6999,"Weaver, Faye","Finish Gun
04:15:52",50-54,W
7,,7000,"Witzel, Ricarda","Finish Gun
04:14:16",60-64,W
7,,7001,"Howard, April","Finish Gun
04:16:02",40-44,W
8,Sin posición general,Sin posición género,Name,,Sin división,W
8,,7002,"Sojdie, Arshila","Finish Gun
04:18:44",55-59,W
8,,7003,"Waddell, Yun","Finish Gun
04:17:18",50-54,W
8,,7004,"Richer, Karen","Finish Gun
04:15:13",45-49,W
8,,7005,"De La Cruz, Karla","Finish Gun
04:19:24",18-39,W
8,,7006,"Hadley, Caitlyn","Finish Gun
04:20:44",18-39,W
8,,7007,"Wagner, Madison","Finish Gun
04:23:43",18-39,W
8,,7008,"Sheets, Donna","Finish Gun
04:17:52",50-54,W
8,,7009,"Williamson, Eleanor","Finish Gun
04:21:31",50-54,W
8,,7010,"Rokne, Rebecca","Finish Gun
04:14:54",18-39,W
8,,7011,"Hood, Michelle","Finish Gun
04:19:57",50-54,W
8,,7012,"Tabor, Kimberly","Finish Gun
04:20:12",55-59,W
8,,7013,"Reuland, Lauren","Finish Gun
04:20:17",18-39,W
8,,7014,"Zolnowski, Denise","Finish Gun
04:21:42",65-69,W
8,,7015,"Chou, Wan-Ling","Finish Gun
04:13:46",40-44,W
8,,7016,"Smith, Kyle","Finish Gun
04:22:25",60-64,W
8,,7017,"Doss Bennani, Sonia","Finish Gun
04:16:14",45-49,W
8,,7018,"Disilvestro, Alexis","Finish Gun
04:13:19",40-44,W
8,,7019,"Hynes, Bridgette","Finish Gun
04:15:09",40-44,W
8,,7020,"Wang, Feng Yi","Finish Gun
04:18:17",50-54,W
8,,7021,"Parry, Laura","Finish Gun
04:19:44",18-39,W
8,,7022,"Emery, Gillian","Finish Gun
04:20:42",50-54,W
